busID,voltage,phaseAngle,timestamp
B22,0.98,-6.1,1754684581.440891
B6,1.02,-5.3,1754684583.4424207
B9,1.01,0.5,1754684583.4425392
B10,0.99,0.2,1754684583.4425604
B17,0.98,-6.1,1754684583.4425733
B20,0.99,0.2,1754684583.442585
B21,1.02,-5.3,1754684583.442596
B22,0.98,-6.1,1754684583.4426067
B6,1.02,-5.3,1754684585.4436166
B9,1.01,0.5,1754684585.4437716
B10,0.99,0.2,1754684585.4437928
B17,0.98,-6.1,1754684585.4438062
B20,0.99,0.2,1754684585.4438183
B21,1.02,-5.3,1754684585.4438293
B22,0.98,-6.1,1754684585.4438398
B6,1.02,-5.3,1754684587.4453583
B9,1.01,0.5,1754684587.4456525
B10,0.99,0.2,1754684587.4457638
B17,0.98,-6.1,1754684587.445783
B20,0.99,0.2,1754684587.4457955
B21,1.02,-5.3,1754684587.4458077
B22,0.98,-6.1,1754684587.4458191
B6,1.02,-5.3,1754684589.452849
B9,1.01,0.5,1754684589.4569595
B10,0.99,0.2,1754684589.457029
B17,0.98,-6.1,1754684589.4570441
B20,0.99,0.2,1754684589.4570608
B21,1.02,-5.3,1754684589.4570718
B22,0.98,-6.1,1754684589.457083
B6,1.02,-5.3,1754684591.4576325
B9,1.01,0.5,1754684591.4629252
B10,0.99,0.2,1754684591.4629788
B17,0.98,-6.1,1754684591.4629936
B20,0.99,0.2,1754684591.4630063
B21,1.02,-5.3,1754684591.4630175
B22,0.98,-6.1,1754684591.4630277
B6,1.02,-5.3,1754684593.4662938
B9,1.01,0.5,1754684593.4664645
B10,0.99,0.2,1754684593.4664865
B17,0.98,-6.1,1754684593.4665008
B20,0.99,0.2,1754684593.4665132
B21,1.02,-5.3,1754684593.4665241
B22,0.98,-6.1,1754684593.466535
B6,1.02,-5.3,1754684595.471041
B9,1.01,0.5,1754684595.4720294
B10,0.99,0.2,1754684595.4721417
B17,0.98,-6.1,1754684595.472163
B20,0.99,0.2,1754684595.4721766
B21,1.02,-5.3,1754684595.472188
B22,0.98,-6.1,1754684595.472199
B6,1.02,-5.3,1754684597.4748907
B9,1.01,0.5,1754684597.4777675
B10,0.99,0.2,1754684597.4778178
B17,0.98,-6.1,1754684597.4778326
B20,0.99,0.2,1754684597.4778445
B21,1.02,-5.3,1754684597.4778557
B22,0.98,-6.1,1754684597.4778671
B6,1.02,-5.3,1754684599.4789298
B9,1.01,0.5,1754684599.4796247
B10,0.99,0.2,1754684599.4796605
B17,0.98,-6.1,1754684599.4796753
B20,0.99,0.2,1754684599.4796875
B21,1.02,-5.3,1754684599.479698
B22,0.98,-6.1,1754684599.4797084
B6,1.02,-5.3,1754684601.482502
B9,1.01,0.5,1754684601.4827435
B10,0.99,0.2,1754684601.482775
B17,0.98,-6.1,1754684601.4827907
B20,0.99,0.2,1754684601.4828026
B21,1.02,-5.3,1754684601.4828131
B22,0.98,-6.1,1754684601.4828236
B6,1.02,-5.3,1754684603.483994
B9,1.01,0.5,1754684603.484341
B10,0.99,0.2,1754684603.484382
B17,0.98,-6.1,1754684603.4843981
B20,0.99,0.2,1754684603.4844115
B21,1.02,-5.3,1754684603.4844227
B22,0.98,-6.1,1754684603.4844337
B6,1.02,-5.3,1754684605.4904478
B9,1.01,0.5,1754684605.490628
B10,0.99,0.2,1754684605.4906545
B17,0.98,-6.1,1754684605.4906685
B20,0.99,0.2,1754684605.4906802
B21,1.02,-5.3,1754684605.4906912
B22,0.98,-6.1,1754684605.490702
B6,1.02,-5.3,1754684607.495289
B9,1.01,0.5,1754684607.4954665
B10,0.99,0.2,1754684607.4954908
B17,0.98,-6.1,1754684607.495505
B20,0.99,0.2,1754684607.4955173
B21,1.02,-5.3,1754684607.4955287
B22,0.98,-6.1,1754684607.49554
B6,1.02,-5.3,1754684609.4958923
B9,1.01,0.5,1754684609.497965
B10,0.99,0.2,1754684609.4985454
B17,0.98,-6.1,1754684609.4985657
B20,0.99,0.2,1754684609.4985795
B21,1.02,-5.3,1754684609.498591
B22,0.98,-6.1,1754684609.4986022
B6,1.02,-5.3,1754684611.5065558
B9,1.01,0.5,1754684611.5089233
B10,0.99,0.2,1754684611.5089698
B17,0.98,-6.1,1754684611.5089848
B20,0.99,0.2,1754684611.5089972
B21,1.02,-5.3,1754684611.509008
B22,0.98,-6.1,1754684611.5090184
B6,1.02,-5.3,1754684613.5111897
B9,1.01,0.5,1754684613.5116277
B10,0.99,0.2,1754684613.5116658
B17,0.98,-6.1,1754684613.5116823
B20,0.99,0.2,1754684613.5116942
B21,1.02,-5.3,1754684613.5117047
B22,0.98,-6.1,1754684613.5117157
B6,1.02,-5.3,1754684615.5217812
B9,1.01,0.5,1754684615.5224745
B10,0.99,0.2,1754684615.5225093
B17,0.98,-6.1,1754684615.522595
B20,0.99,0.2,1754684615.522613
B21,1.02,-5.3,1754684615.5226252
B22,0.98,-6.1,1754684615.522637
B6,1.02,-5.3,1754684617.5246165
B9,1.01,0.5,1754684617.5250504
B10,0.99,0.2,1754684617.525096
B17,0.98,-6.1,1754684617.5251129
B20,0.99,0.2,1754684617.5251257
B21,1.02,-5.3,1754684617.5251372
B22,0.98,-6.1,1754684617.525148
B6,1.02,-5.3,1754684619.5284805
B9,1.01,0.5,1754684619.5286412
B10,0.99,0.2,1754684619.5286615
B17,0.98,-6.1,1754684619.5286744
B20,0.99,0.2,1754684619.5286856
B21,1.02,-5.3,1754684619.5286958
B22,0.98,-6.1,1754684619.528706
B6,1.02,-5.3,1754684621.5301564
B9,1.01,0.5,1754684621.5303075
B10,0.99,0.2,1754684621.5303311
B17,0.98,-6.1,1754684621.5303457
B20,0.99,0.2,1754684621.5303583
B21,1.02,-5.3,1754684621.5303693
B22,0.98,-6.1,1754684621.5303802
B6,1.02,-5.3,1754684623.5335948
B9,1.01,0.5,1754684623.5337439
B10,0.99,0.2,1754684623.5337665
B17,0.98,-6.1,1754684623.5337803
B20,0.99,0.2,1754684623.533868
B21,1.02,-5.3,1754684623.533884
B22,0.98,-6.1,1754684623.5338957
B6,1.02,-5.3,1754684625.534534
B9,1.01,0.5,1754684625.534709
B10,0.99,0.2,1754684625.5347316
B17,0.98,-6.1,1754684625.5347464
B20,0.99,0.2,1754684625.5347583
B21,1.02,-5.3,1754684625.534769
B22,0.98,-6.1,1754684625.5347805
B6,1.02,-5.3,1754684627.5358078
B9,1.01,0.5,1754684627.535951
B10,0.99,0.2,1754684627.5359724
B17,0.98,-6.1,1754684627.5359855
B20,0.99,0.2,1754684627.535997
B21,1.02,-5.3,1754684627.536007
B22,0.98,-6.1,1754684627.5360174
B6,1.02,-5.3,1754684629.540732
B9,1.01,0.5,1754684629.54278
B10,0.99,0.2,1754684629.542838
B17,0.98,-6.1,1754684629.5428555
B20,0.99,0.2,1754684629.5428696
B21,1.02,-5.3,1754684629.5436063
B22,0.98,-6.1,1754684629.5436232
B6,1.02,-5.3,1754684631.5451958
B9,1.01,0.5,1754684631.545568
B10,0.99,0.2,1754684631.545609
B17,0.98,-6.1,1754684631.5456247
B20,0.99,0.2,1754684631.5456378
B21,1.02,-5.3,1754684631.5456493
B22,0.98,-6.1,1754684631.5456607
B6,1.02,-5.3,1754684633.5500755
B9,1.01,0.5,1754684633.5502715
B10,0.99,0.2,1754684633.550294
B17,0.98,-6.1,1754684633.5503075
B20,0.99,0.2,1754684633.5503192
B21,1.02,-5.3,1754684633.55033
B22,0.98,-6.1,1754684633.5503402
B6,1.02,-5.3,1754684635.551232
B9,1.01,0.5,1754684635.552877
B10,0.99,0.2,1754684635.552948
B17,0.98,-6.1,1754684635.5529642
B20,0.99,0.2,1754684635.5529776
B21,1.02,-5.3,1754684635.552989
B22,0.98,-6.1,1754684635.5530005
B6,1.02,-5.3,1754684637.5541584
B9,1.01,0.5,1754684637.554338
B10,0.99,0.2,1754684637.554359
B17,0.98,-6.1,1754684637.5543718
B20,0.99,0.2,1754684637.5543842
B21,1.02,-5.3,1754684637.5543952
B22,0.98,-6.1,1754684637.5544126
B6,1.02,-5.3,1754684639.5559118
B9,1.01,0.5,1754684639.5586765
B10,0.99,0.2,1754684639.5587292
B17,0.98,-6.1,1754684639.558745
B20,0.99,0.2,1754684639.5587564
B21,1.02,-5.3,1754684639.558767
B22,0.98,-6.1,1754684639.5587778
B6,1.02,-5.3,1754684641.5593715
B9,1.01,0.5,1754684641.5595167
B10,0.99,0.2,1754684641.559537
B17,0.98,-6.1,1754684641.5595503
B20,0.99,0.2,1754684641.5595615
B21,1.02,-5.3,1754684641.5595717
B22,0.98,-6.1,1754684641.559582
B6,1.02,-5.3,1754684643.5616853
B9,1.01,0.5,1754684643.5618627
B10,0.99,0.2,1754684643.561884
B17,0.98,-6.1,1754684643.5618973
B20,0.99,0.2,1754684643.5619094
B21,1.02,-5.3,1754684643.562646
B22,0.98,-6.1,1754684643.5626621
B6,1.02,-5.3,1754684645.5645251
B9,1.01,0.5,1754684645.5647044
B10,0.99,0.2,1754684645.5647275
B17,0.98,-6.1,1754684645.5647407
B20,0.99,0.2,1754684645.5647528
B21,1.02,-5.3,1754684645.564763
B22,0.98,-6.1,1754684645.5647736
B6,1.02,-5.3,1754684647.5660493
B9,1.01,0.5,1754684647.5661914
B10,0.99,0.2,1754684647.5662198
B17,0.98,-6.1,1754684647.5662367
B20,0.99,0.2,1754684647.566248
B21,1.02,-5.3,1754684647.5662584
B22,0.98,-6.1,1754684647.566269
B6,1.02,-5.3,1754684649.5678244
B9,1.01,0.5,1754684649.5679886
B10,0.99,0.2,1754684649.5717728
B17,0.98,-6.1,1754684649.5718224
B20,0.99,0.2,1754684649.5718358
B21,1.02,-5.3,1754684649.5718465
B22,0.98,-6.1,1754684649.5718572
B6,1.02,-5.3,1754684651.5734875
B9,1.01,0.5,1754684651.5740957
B10,0.99,0.2,1754684651.5741472
B17,0.98,-6.1,1754684651.5741632
B20,0.99,0.2,1754684651.5741751
B21,1.02,-5.3,1754684651.5741856
B22,0.98,-6.1,1754684651.5741968
B6,1.02,-5.3,1754684653.575445
B9,1.01,0.5,1754684653.5755954
B10,0.99,0.2,1754684653.5756187
B17,0.98,-6.1,1754684653.575633
B20,0.99,0.2,1754684653.5756452
B21,1.02,-5.3,1754684653.575656
B22,0.98,-6.1,1754684653.5756662
B6,1.02,-5.3,1754684655.577893
B9,1.01,0.5,1754684655.5789812
B10,0.99,0.2,1754684655.579006
B17,0.98,-6.1,1754684655.5790138
B20,0.99,0.2,1754684655.5790193
B21,1.02,-5.3,1754684655.5790238
B22,0.98,-6.1,1754684655.5790284
B6,1.02,-5.3,1754684657.5806868
B9,1.01,0.5,1754684657.5808635
B10,0.99,0.2,1754684657.580884
B17,0.98,-6.1,1754684657.580897
B20,0.99,0.2,1754684657.5809083
B21,1.02,-5.3,1754684657.580919
B22,0.98,-6.1,1754684657.582169
B6,1.02,-5.3,1754684659.5866697
B9,1.01,0.5,1754684659.5874906
B10,0.99,0.2,1754684659.5875251
B17,0.98,-6.1,1754684659.5875397
B20,0.99,0.2,1754684659.5875516
B21,1.02,-5.3,1754684659.5875623
B22,0.98,-6.1,1754684659.5875728
B6,1.02,-5.3,1754684661.588407
B9,1.01,0.5,1754684661.5885875
B10,0.99,0.2,1754684661.5886097
B17,0.98,-6.1,1754684661.5886233
B20,0.99,0.2,1754684661.588635
B21,1.02,-5.3,1754684661.5886455
B22,0.98,-6.1,1754684661.5886562
B6,1.02,-5.3,1754684663.5918725
B9,1.01,0.5,1754684663.5920203
B10,0.99,0.2,1754684663.5920405
B17,0.98,-6.1,1754684663.5920534
B20,0.99,0.2,1754684663.5920649
B21,1.02,-5.3,1754684663.5920756
B22,0.98,-6.1,1754684663.5920856
B6,1.02,-5.3,1754684665.5932796
B9,1.01,0.5,1754684665.5934412
B10,0.99,0.2,1754684665.5934649
B17,0.98,-6.1,1754684665.5934787
B20,0.99,0.2,1754684665.5934901
B21,1.02,-5.3,1754684665.5935009
B22,0.98,-6.1,1754684665.5935116
B6,1.02,-5.3,1754684667.5947917
B9,1.01,0.5,1754684667.5949314
B10,0.99,0.2,1754684667.5949514
B17,0.98,-6.1,1754684667.5949643
B20,0.99,0.2,1754684667.5950615
B21,1.02,-5.3,1754684667.5950794
B22,0.98,-6.1,1754684667.5950913
B6,1.02,-5.3,1754684669.6122005
B9,1.01,0.5,1754684669.612375
B10,0.99,0.2,1754684669.6123989
B17,0.98,-6.1,1754684669.6124132
B20,0.99,0.2,1754684669.6124249
B21,1.02,-5.3,1754684669.612436
B22,0.98,-6.1,1754684669.6124465
B6,1.02,-5.3,1754684671.6145487
B9,1.01,0.5,1754684671.6146905
B10,0.99,0.2,1754684671.6147115
B17,0.98,-6.1,1754684671.6147244
B20,0.99,0.2,1754684671.6147356
B21,1.02,-5.3,1754684671.614746
B22,0.98,-6.1,1754684671.6147566
B6,1.02,-5.3,1754684673.6163535
B9,1.01,0.5,1754684673.6165254
B10,0.99,0.2,1754684673.6165464
B17,0.98,-6.1,1754684673.6165593
B20,0.99,0.2,1754684673.6165707
B21,1.02,-5.3,1754684673.6165812
B22,0.98,-6.1,1754684673.6165917
B6,1.02,-5.3,1754684675.6207945
B9,1.01,0.5,1754684675.6213903
B10,0.99,0.2,1754684675.6214275
B17,0.98,-6.1,1754684675.6214428
B20,0.99,0.2,1754684675.6214552
B21,1.02,-5.3,1754684675.6214662
B22,0.98,-6.1,1754684675.621477
B6,1.02,-5.3,1754684677.6223114
B9,1.01,0.5,1754684677.6224608
B10,0.99,0.2,1754684677.6224837
B17,0.98,-6.1,1754684677.6224976
B20,0.99,0.2,1754684677.6225102
B21,1.02,-5.3,1754684677.622521
B22,0.98,-6.1,1754684677.6225317
B6,1.02,-5.3,1754684679.6244419
B9,1.01,0.5,1754684679.624605
B10,0.99,0.2,1754684679.6246283
B17,0.98,-6.1,1754684679.6246421
B20,0.99,0.2,1754684679.6246536
B21,1.02,-5.3,1754684679.6246648
B22,0.98,-6.1,1754684679.624675
B6,1.02,-5.3,1754684681.629518
B9,1.01,0.5,1754684681.6296914
B10,0.99,0.2,1754684681.6297123
B17,0.98,-6.1,1754684681.629725
B20,0.99,0.2,1754684681.6297364
B21,1.02,-5.3,1754684681.6297472
B22,0.98,-6.1,1754684681.6297581
B6,1.02,-5.3,1754684683.6455827
B9,1.01,0.5,1754684683.6485634
B10,0.99,0.2,1754684683.648627
B17,0.98,-6.1,1754684683.6486433
B20,0.99,0.2,1754684683.6486564
B21,1.02,-5.3,1754684683.6486685
B22,0.98,-6.1,1754684683.6486795
B6,1.02,-5.3,1754684685.6573772
B9,1.01,0.5,1754684685.657541
B10,0.99,0.2,1754684685.6575634
B17,0.98,-6.1,1754684685.6575773
B20,0.99,0.2,1754684685.6575887
B21,1.02,-5.3,1754684685.6575997
B22,0.98,-6.1,1754684685.6576102
B6,1.02,-5.3,1754684687.6602838
B9,1.01,0.5,1754684687.660429
B10,0.99,0.2,1754684687.6604497
B17,0.98,-6.1,1754684687.6604638
B20,0.99,0.2,1754684687.6604755
B21,1.02,-5.3,1754684687.660486
B22,0.98,-6.1,1754684687.6604965
B6,1.02,-5.3,1754684689.6614537
B9,1.01,0.5,1754684689.6616366
B10,0.99,0.2,1754684689.6616602
B17,0.98,-6.1,1754684689.661674
B20,0.99,0.2,1754684689.6616864
B21,1.02,-5.3,1754684689.6616979
B22,0.98,-6.1,1754684689.661709
B6,1.02,-5.3,1754684691.6640553
B9,1.01,0.5,1754684691.6642458
B10,0.99,0.2,1754684691.6642702
B17,0.98,-6.1,1754684691.6642842
B20,0.99,0.2,1754684691.6642966
B21,1.02,-5.3,1754684691.6643074
B22,0.98,-6.1,1754684691.6643186
B6,1.02,-5.3,1754684693.6657212
B9,1.01,0.5,1754684693.6659064
B10,0.99,0.2,1754684693.66593
B17,0.98,-6.1,1754684693.6659439
B20,0.99,0.2,1754684693.6661544
B21,1.02,-5.3,1754684693.6662333
B22,0.98,-6.1,1754684693.666248
B6,1.02,-5.3,1754684695.6715186
B9,1.01,0.5,1754684695.6716788
B10,0.99,0.2,1754684695.6716995
B17,0.98,-6.1,1754684695.6717124
B20,0.99,0.2,1754684695.6717238
B21,1.02,-5.3,1754684695.6717346
B22,0.98,-6.1,1754684695.6717448
B6,1.02,-5.3,1754684697.673938
B9,1.01,0.5,1754684697.6741211
B10,0.99,0.2,1754684697.6741436
B17,0.98,-6.1,1754684697.674157
B20,0.99,0.2,1754684697.6741686
B21,1.02,-5.3,1754684697.674179
B22,0.98,-6.1,1754684697.6741896
B6,1.02,-5.3,1754684699.6791368
B9,1.01,0.5,1754684699.6792986
B10,0.99,0.2,1754684699.6793199
B17,0.98,-6.1,1754684699.6793332
B20,0.99,0.2,1754684699.6793442
B21,1.02,-5.3,1754684699.6793544
B22,0.98,-6.1,1754684699.6793647
B6,1.02,-5.3,1754684701.6823478
B9,1.01,0.5,1754684701.6825051
B10,0.99,0.2,1754684701.6825285
B17,0.98,-6.1,1754684701.6825423
B20,0.99,0.2,1754684701.6825535
B21,1.02,-5.3,1754684701.6825645
B22,0.98,-6.1,1754684701.6825757
B6,1.02,-5.3,1754684703.6862366
B9,1.01,0.5,1754684703.686417
B10,0.99,0.2,1754684703.6864383
B17,0.98,-6.1,1754684703.686451
B20,0.99,0.2,1754684703.6864624
B21,1.02,-5.3,1754684703.6864738
B22,0.98,-6.1,1754684703.6864839
B6,1.02,-5.3,1754684705.6897762
B9,1.01,0.5,1754684705.6899555
B10,0.99,0.2,1754684705.6907253
B17,0.98,-6.1,1754684705.6907434
B20,0.99,0.2,1754684705.6907563
B21,1.02,-5.3,1754684705.6907678
B22,0.98,-6.1,1754684705.6907787
B6,1.02,-5.3,1754684707.6922894
B9,1.01,0.5,1754684707.6924355
B10,0.99,0.2,1754684707.6924572
B17,0.98,-6.1,1754684707.6924703
B20,0.99,0.2,1754684707.6924815
B21,1.02,-5.3,1754684707.6924925
B22,0.98,-6.1,1754684707.6925027
B6,1.02,-5.3,1754684709.69742
B9,1.01,0.5,1754684709.6976137
B10,0.99,0.2,1754684709.6976395
B17,0.98,-6.1,1754684709.6976547
B20,0.99,0.2,1754684709.697667
B21,1.02,-5.3,1754684709.6976779
B22,0.98,-6.1,1754684709.6992748
B6,1.02,-5.3,1754684711.703824
B9,1.01,0.5,1754684711.7039979
B10,0.99,0.2,1754684711.7040193
B17,0.98,-6.1,1754684711.7040317
B20,0.99,0.2,1754684711.704043
B21,1.02,-5.3,1754684711.7040534
B22,0.98,-6.1,1754684711.7040637
B6,1.02,-5.3,1754684713.717963
B9,1.01,0.5,1754684713.71906
B10,0.99,0.2,1754684713.7191072
B17,0.98,-6.1,1754684713.7191236
B20,0.99,0.2,1754684713.7191367
B21,1.02,-5.3,1754684713.719149
B22,0.98,-6.1,1754684713.7191603
B6,1.02,-5.3,1754684715.7216108
B9,1.01,0.5,1754684715.7230897
B10,0.99,0.2,1754684715.7231367
B17,0.98,-6.1,1754684715.7244518
B20,0.99,0.2,1754684715.724485
B21,1.02,-5.3,1754684715.724498
B22,0.98,-6.1,1754684715.7245095
B6,1.02,-5.3,1754684717.7270749
B9,1.01,0.5,1754684717.727224
B10,0.99,0.2,1754684717.7272437
B17,0.98,-6.1,1754684717.727257
B20,0.99,0.2,1754684717.7272685
B21,1.02,-5.3,1754684717.727279
B22,0.98,-6.1,1754684717.7272892
B6,1.02,-5.3,1754684719.739629
B9,1.01,0.5,1754684719.7501402
B10,0.99,0.2,1754684719.750227
B17,0.98,-6.1,1754684719.7502432
B20,0.99,0.2,1754684719.7502563
B21,1.02,-5.3,1754684719.7502677
B22,0.98,-6.1,1754684719.750279
B6,1.02,-5.3,1754684721.752734
B9,1.01,0.5,1754684721.753426
B10,0.99,0.2,1754684721.7534704
B17,0.98,-6.1,1754684721.7534869
B20,0.99,0.2,1754684721.753499
B21,1.02,-5.3,1754684721.753513
B22,0.98,-6.1,1754684721.753524
B6,1.02,-5.3,1754684723.7562363
B9,1.01,0.5,1754684723.7563753
B10,0.99,0.2,1754684723.7563953
B17,0.98,-6.1,1754684723.7564082
B20,0.99,0.2,1754684723.75642
B21,1.02,-5.3,1754684723.7564304
B22,0.98,-6.1,1754684723.7564409
B6,1.02,-5.3,1754684725.7584784
B9,1.01,0.5,1754684725.7586117
B10,0.99,0.2,1754684725.758635
B17,0.98,-6.1,1754684725.7586489
B20,0.99,0.2,1754684725.7586608
B21,1.02,-5.3,1754684725.7586718
B22,0.98,-6.1,1754684725.7586827
B6,1.02,-5.3,1754684727.7639709
B9,1.01,0.5,1754684727.7641242
B10,0.99,0.2,1754684727.7641473
B17,0.98,-6.1,1754684727.7641613
B20,0.99,0.2,1754684727.7641733
B21,1.02,-5.3,1754684727.764184
B22,0.98,-6.1,1754684727.764195
B6,1.02,-5.3,1754684729.7663832
B9,1.01,0.5,1754684729.7665484
B10,0.99,0.2,1754684729.7665703
B17,0.98,-6.1,1754684729.7665842
B20,0.99,0.2,1754684729.766596
B21,1.02,-5.3,1754684729.766607
B22,0.98,-6.1,1754684729.7666175
B6,1.02,-5.3,1754684731.7686331
B9,1.01,0.5,1754684731.7711926
B10,0.99,0.2,1754684731.7712488
B17,0.98,-6.1,1754684731.7712667
B20,0.99,0.2,1754684731.7712798
B21,1.02,-5.3,1754684731.7712917
B22,0.98,-6.1,1754684731.772546
B6,1.02,-5.3,1754684733.7738554
B9,1.01,0.5,1754684733.7739985
B10,0.99,0.2,1754684733.774021
B17,0.98,-6.1,1754684733.7740347
B20,0.99,0.2,1754684733.774047
B21,1.02,-5.3,1754684733.7740583
B22,0.98,-6.1,1754684733.774069
B6,1.02,-5.3,1754684735.795625
B9,1.01,0.5,1754684735.7964644
B10,0.99,0.2,1754684735.7965076
B17,0.98,-6.1,1754684735.7965233
B20,0.99,0.2,1754684735.7965362
B21,1.02,-5.3,1754684735.7965472
B22,0.98,-6.1,1754684735.7965581
B6,1.02,-5.3,1754684737.8060598
B9,1.01,0.5,1754684737.8062828
B10,0.99,0.2,1754684737.806305
B17,0.98,-6.1,1754684737.8063183
B20,0.99,0.2,1754684737.8063312
B21,1.02,-5.3,1754684737.8063416
B22,0.98,-6.1,1754684737.8063524
B6,1.02,-5.3,1754684739.8115208
B9,1.01,0.5,1754684739.8116496
B10,0.99,0.2,1754684739.8116715
B17,0.98,-6.1,1754684739.8116858
B20,0.99,0.2,1754684739.8116982
B21,1.02,-5.3,1754684739.8117092
B22,0.98,-6.1,1754684739.8117201
B6,1.02,-5.3,1754684741.813152
B9,1.01,0.5,1754684741.813489
B10,0.99,0.2,1754684741.8135266
B17,0.98,-6.1,1754684741.8135438
B20,0.99,0.2,1754684741.8135567
B21,1.02,-5.3,1754684741.813568
B22,0.98,-6.1,1754684741.8135788
B6,1.02,-5.3,1754684743.8201108
B9,1.01,0.5,1754684743.8203228
B10,0.99,0.2,1754684743.8203561
B17,0.98,-6.1,1754684743.8203723
B20,0.99,0.2,1754684743.820384
B21,1.02,-5.3,1754684743.8203955
B22,0.98,-6.1,1754684743.8204062
B6,1.02,-5.3,1754684745.8285897
B9,1.01,0.5,1754684745.8287325
B10,0.99,0.2,1754684745.8287542
B17,0.98,-6.1,1754684745.8287673
B20,0.99,0.2,1754684745.828779
B21,1.02,-5.3,1754684745.82879
B22,0.98,-6.1,1754684745.8288004
B6,1.02,-5.3,1754684747.8324673
B9,1.01,0.5,1754684747.8334188
B10,0.99,0.2,1754684747.833473
B17,0.98,-6.1,1754684747.8334897
B20,0.99,0.2,1754684747.8335028
B21,1.02,-5.3,1754684747.8335142
B22,0.98,-6.1,1754684747.8335252
B6,1.02,-5.3,1754684749.836454
B9,1.01,0.5,1754684749.8366125
B10,0.99,0.2,1754684749.8366334
B17,0.98,-6.1,1754684749.8366463
B20,0.99,0.2,1754684749.8366578
B21,1.02,-5.3,1754684749.8366683
B22,0.98,-6.1,1754684749.8366785
B6,1.02,-5.3,1754684751.8443303
B9,1.01,0.5,1754684751.844685
B10,0.99,0.2,1754684751.84471
B17,0.98,-6.1,1754684751.8447242
B20,0.99,0.2,1754684751.8447354
B21,1.02,-5.3,1754684751.8447459
B22,0.98,-6.1,1754684751.8447561
B6,1.02,-5.3,1754684753.8463526
B9,1.01,0.5,1754684753.846498
B10,0.99,0.2,1754684753.8465188
B17,0.98,-6.1,1754684753.8465319
B20,0.99,0.2,1754684753.8465433
B21,1.02,-5.3,1754684753.8465543
B22,0.98,-6.1,1754684753.8465645
B6,1.02,-5.3,1754684755.8493965
B9,1.01,0.5,1754684755.8495398
B10,0.99,0.2,1754684755.8495624
B17,0.98,-6.1,1754684755.8495755
B20,0.99,0.2,1754684755.8495865
B21,1.02,-5.3,1754684755.849597
B22,0.98,-6.1,1754684755.8496077
B6,1.02,-5.3,1754684757.8525324
B9,1.01,0.5,1754684757.8526814
B10,0.99,0.2,1754684757.8527017
B17,0.98,-6.1,1754684757.852715
B20,0.99,0.2,1754684757.852726
B21,1.02,-5.3,1754684757.8527367
B22,0.98,-6.1,1754684757.8527474
B6,1.02,-5.3,1754684759.8566556
B9,1.01,0.5,1754684759.8568075
B10,0.99,0.2,1754684759.85683
B17,0.98,-6.1,1754684759.8568432
B20,0.99,0.2,1754684759.8568556
B21,1.02,-5.3,1754684759.8568666
B22,0.98,-6.1,1754684759.856877
B6,1.02,-5.3,1754684761.8599653
B9,1.01,0.5,1754684761.860547
B10,0.99,0.2,1754684761.860583
B17,0.98,-6.1,1754684761.860597
B20,0.99,0.2,1754684761.860608
B21,1.02,-5.3,1754684761.8606186
B22,0.98,-6.1,1754684761.86063
B6,1.02,-5.3,1754684763.8628688
B9,1.01,0.5,1754684763.8638518
B10,0.99,0.2,1754684763.8639128
B17,0.98,-6.1,1754684763.8639283
B20,0.99,0.2,1754684763.8639407
B21,1.02,-5.3,1754684763.8640196
B22,0.98,-6.1,1754684763.8678071
B6,1.02,-5.3,1754684765.871645
B9,1.01,0.5,1754684765.8724234
B10,0.99,0.2,1754684765.8724787
B17,0.98,-6.1,1754684765.8724952
B20,0.99,0.2,1754684765.872508
B21,1.02,-5.3,1754684765.8725197
B22,0.98,-6.1,1754684765.872531
B6,1.02,-5.3,1754684767.8839653
B9,1.01,0.5,1754684767.884368
B10,0.99,0.2,1754684767.8844073
B17,0.98,-6.1,1754684767.8844233
B20,0.99,0.2,1754684767.8844357
B21,1.02,-5.3,1754684767.8844466
B22,0.98,-6.1,1754684767.8844578
B6,1.02,-5.3,1754684769.8899934
B9,1.01,0.5,1754684769.891101
B10,0.99,0.2,1754684769.8911376
B17,0.98,-6.1,1754684769.8911533
B20,0.99,0.2,1754684769.891166
B21,1.02,-5.3,1754684769.8911774
B22,0.98,-6.1,1754684769.8911881
B6,1.02,-5.3,1754684771.9104042
B9,1.01,0.5,1754684771.910976
B10,0.99,0.2,1754684771.911018
B17,0.98,-6.1,1754684771.9110339
B20,0.99,0.2,1754684771.9110475
B21,1.02,-5.3,1754684771.911059
B22,0.98,-6.1,1754684771.9110699
B6,1.02,-5.3,1754684773.9117208
B9,1.01,0.5,1754684773.9133012
B10,0.99,0.2,1754684773.913351
B17,0.98,-6.1,1754684773.9133668
B20,0.99,0.2,1754684773.9133797
B21,1.02,-5.3,1754684773.9133904
B22,0.98,-6.1,1754684773.9134014
B6,1.02,-5.3,1754684775.9181054
B9,1.01,0.5,1754684775.9182634
B10,0.99,0.2,1754684775.9182854
